city,name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,stars,state,address,is_open,latitude,longitude,wifi,drivethru,restaurantsdelivery,businessacceptscreditcards,restaurantsgoodforgroups,business_id,postal_code,review_count
Nashville,Jack In the Box,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,3,TN,3133 Lebanon Pike,0,36.1822890122,-86.6399734326,NA,NA,False,True,True,NvJg4ysrB7J0hrsb2A0gUg,37214,7
Eddystone,McDonald's,5:30-4:0,5:30-4:0,5:30-4:0,5:30-4:0,5:30-4:0,5:30-4:0,5:30-0:0,2.5,PA,1576 Chester Pike,1,39.8658758188,-75.3417693079,u'free',True,True,True,True,3_kZ2pDiKJLZ9kGKKOWqdA,19022,15
Tucson,Panda Express,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:30,10:0-22:30,10:0-22:0,1.5,AZ,1606 W Valencia Rd,1,32.1342676,-110.9998502,'no',True,True,True,True,Y70T1eClNnw_PlBkr1IHqg,85746,44
Marana,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,6:0-23:0,1.5,AZ,3640 W Tangerine Rd,1,32.424583,-111.043025,u'free',True,True,NA,True,L3u4I6wHtwMQJ-ZtvfrkkQ,85742,36
Marlton,Burger King,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,7:0-0:0,2.5,NJ,"101 E Rt 70, Ste A",0,39.8928598,-74.9157392,NA,NA,False,True,True,iPM6J0JxLjXZtExli1OBDA,08053,8
Indianapolis,Chipotle Mexican Grill,0:0-0:0,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,3,IN,"1560 E 86th St, Ste C",1,39.912878,-86.134275,'no',NA,True,True,True,AmnnsJq4Pz1jJUFzHwtsOA,46240,65
Saint Louis,Cini,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3,MO,8831 Ladue Rd,0,38.6536500187,-90.3492353364,NA,NA,NA,True,NA,7czFDmcXhqzcqvUnenNg6w,63124,9
Indianapolis,White Castle,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,2.5,IN,102 W 16th St,1,39.7887342,-86.1596367,NA,True,True,True,True,WtvENhqvWpjQtfe0OvUwSg,46202,20
Smyrna,Smyrna Cafe,8:0-19:0,8:0-19:0,11:0-19:0,8:0-20:0,7:30-20:0,7:30-20:0,8:0-16:0,4,TN,1666 Lee Victory Pkwy,1,35.9416454189,-86.5283457257,'no',False,False,True,True,Y2jDVmMpRzQRg6HkNvQc8g,37167,184
Willow Grove,Auntie Anne's,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,2.5,PA,"2500 W Moreland Rd, Ste Fc1",1,40.1403336543,-75.1235461638,NA,NA,True,True,NA,MzBXuXfCZi2VJ-ZKPAfdvw,19090,6
Tarpon Springs,Subway,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-20:0,11:0-21:0,9:0-21:0,3.5,FL,41220 US Hwy 19N,1,28.146935335,-82.7414761083,NA,False,True,True,False,iyI-PmAhYEktWu81_p3ukw,34689,6
Boise,Gyro Shack,0:0-0:0,10:0-21:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-21:0,11:30-19:0,4,ID,5602 W State St,1,43.6562033682,-116.2585391,u'no',True,True,True,False,-TRXiliBZ2O2_BKyKQ32HA,83703,67
Clearwater,Pizza Hut,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,3,FL,5020 E Bay Dr,1,27.9179833,-82.734651,NA,NA,NA,NA,NA,uxJRSGuOpTv4g7U7gWANyw,33764,9
Sicklerville,Applebee's Grill + Bar,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,11:0-1:0,11:0-20:0,2.5,NJ,455 Berlin - Cross Keys Rd,1,39.748982,-74.990204,u'free',NA,True,True,True,wn1rS1Ga9xZ1BIMffnJW5A,08081,39
Alton,Taco Bell,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-22:0,1,IL,620 E. Landmarks Blvd.,1,38.888951,-90.17685,NA,True,True,True,False,c6xp1swmd-_P87kt3xggDA,62002,16
Cherry Hill,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2.5,NJ,818 Haddonfield Rd,1,39.9274404658,-75.0318763641,'no',False,True,True,True,C3Nc7EUqo64jRPWPn6vY9w,08002,73
Sparks,Firehouse Subs,0:0-0:0,10:30-16:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,4,NV,593 E Prater Way,1,39.5415757,-119.7366051,NA,True,None,True,NA,E0KwLVaQ-uKEjJl3j_VAGQ,89431,87
Reno,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-1:0,6:0-23:0,1.5,NV,432 N Virginia Ave,0,39.530632,-119.814276,u'free',True,True,True,True,7YiLEuHuUONZrMPT0OxXUQ,89501,89
New Orleans,Chubbie's Fried Chicken,11:0-18:30,11:0-18:30,11:0-18:30,11:0-18:30,11:0-19:0,NA,NA,4,LA,4850 General Meyer Ave,1,29.9320808,-90.0030653,u'no',True,False,True,False,HKLFG2qKkd5X1IyfwYlYqQ,70131,70
Indianapolis,Subway,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-20:0,10:0-19:0,10:0-19:0,2.5,IN,8535 Ditch Rd,1,39.9102068,-86.1833818231,NA,NA,True,True,NA,pFtvNuoUppn9GYx0_ZsW5w,46260,6
Philadelphia,George's Wings,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0,3.5,PA,3818 Morrell Ave,1,40.0643044322,-74.9868814021,u'no',NA,True,True,True,fr2qDm_mY1afIGMvqsKUCg,19114,50
Reno,El Pollo Loco,0:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,11:0-20:0,10:0-22:0,3.5,NV,10320 N Mccarran Blvd,1,39.5321041,-119.8640278,'no',True,True,True,True,k9A4tAmei12tLprkrNPkcg,89503,54
Saint Louis,KFC,NA,NA,NA,NA,NA,NA,NA,1.5,MO,430 S 15th St,0,38.6249,-90.2036,'no',False,False,True,False,nqzOH_1CBGe2VrsxTziuvg,63103,5
Nashville,Krystal,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,TN,1201 Murfreesboro Rd,0,36.0152661,-86.7034410685,'free',NA,True,True,True,0_fd3nMhIVlJyLV76dTCAQ,37217,9
Tarpon Springs,Poké Poké Bowl,NA,11:30-19:0,11:30-19:0,11:30-19:0,11:30-19:0,11:30-19:0,11:30-17:0,4.5,FL,"927 Dodecanese Blvd, Ste 2",0,28.1551896,-82.7638098,NA,NA,None,True,False,71b0dSgq1XTYYYWs24Fhow,34689,68
Morrisville,McDonald's,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-1:0,6:0-1:0,6:0-0:0,2,PA,321 W Trenton Ave,1,40.2104139103,-74.7951225,u'free',True,True,True,True,y0pfoNQOyrb98aEIdH6cnA,19067,20
Indianapolis,Taco Bell,7:0-21:30,7:0-21:30,7:0-21:30,7:0-21:30,7:0-22:0,7:0-21:30,7:0-21:30,2.5,IN,3423 W 86th St,1,39.911536,-86.219848,u'no',True,True,True,True,to95MZH1XV_fNLOXNMZQmQ,46268,21
Edmonton,Taco Bell,NA,NA,NA,NA,NA,NA,NA,1.5,AB,4950 Av 101 No,1,53.5416544,-113.4175072,NA,NA,NA,NA,NA,oR3iGLhTW3UiABNEhmMcUg,T6A 3Y1,6
Bellevue,Sonic Drive-In,0:0-0:0,7:0-22:0,7:0-22:0,7:0-22:0,6:0-22:0,9:0-22:0,8:0-22:0,1.5,TN,617 Old Hickory Blvd,1,36.1083438,-86.9230086,'no',True,True,True,False,O8RzM_uLVEnDWEhX3whqtQ,37209,34
Tucson,eegee's,0:0-0:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-18:0,9:30-19:0,9:30-22:0,3,AZ,3250 E Valencia Rd,1,32.13398888,-110.8383689,'no',True,True,True,True,CR4JNMaB4FLBuqgyj79ZRQ,85706,35
Philadelphia,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-4:0,0:0-0:0,0:0-0:0,4:0-23:0,1,PA,1201 N Broad St,0,39.9720955382,-75.1588091254,NA,NA,True,True,False,gq4zw-ru_rkZ2UBIanaZFQ,19122,38
Indianapolis,Subway,0:0-0:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-21:0,9:0-20:0,2,IN,2501 National Ave,1,39.711916,-86.1187852,NA,NA,True,True,True,jLNxPH975elBwriKSjhw7w,46227,5
Tucson,Wienerschnitzel,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,3,AZ,2043 East Broadway Blvd,0,32.2217236,-110.9413264,u'no',NA,False,True,True,7E3mhfqDUSe0oKaZ9VikGg,85719,6
Brandon,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,FL,11212 Causway Blvd,1,27.923798,-82.323313,'free',True,True,True,True,9DhjKaR2f9wKATnUvxBAgg,33511,29
Wilmington,KFC,0:0-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,3,DE,1925 Lancaster Ave,1,39.7469589437,-75.5741865492,'free',NA,None,True,NA,xNWueX3uZjmixQUkY38GzQ,19805,5
Riverview,Chick-fil-A,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,NA,1.5,FL,12810 Summerfield Crossing Blvd,1,27.7977129,-82.3339698,NA,True,True,NA,NA,EQoeJ4o6re7EC4_EONXPlg,33579,87
Edmonton,Subway,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-2:0,9:0-2:0,9:0-23:0,3,AB,"LongSt Shopping Centre, 11323 104th Ave",1,53.5458546,-113.5165904,u'free',NA,False,NA,True,yDriUh65Wpx1HnTmXln9nw,T5K 2S1,9
New Orleans,Raising Cane’s,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,2.5,LA,4740 Chef Menteur Hwy,1,30.0059929425,-90.0335249736,'no',True,False,True,True,ZNXNmJV8fXu7dv1hqXeq1Q,70126,21
Indianapolis,Taco Bell,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,1.5,IN,2401 N Meridian St,1,39.80109,-86.15661,u'no',True,True,True,False,FZCj995CEL2G-JTiLC3Azw,46208,38
Kennett Square,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,1.5,PA,399 Scarlet Rd New Garden Shopping Ctr,1,39.8423291687,-75.7296930161,u'free',True,True,True,True,HvFHRwDDu36nBGSyEv81WQ,19348,13
Trenton,McDonald's,4:0-0:0,4:0-0:0,4:0-0:0,4:0-0:0,4:0-0:0,4:0-0:0,5:0-0:0,1.5,NJ,501 Chambers St,1,40.2174128225,-74.7435072848,u'free',True,True,NA,NA,8ZHMr31oBElXmaqSmZJs2Q,08609,9
Indianapolis,QDOBA Mexican Eats,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-21:0,10:30-23:0,10:30-22:0,2.5,IN,"907 Indiana Ave, Ste A",1,39.7797445,-86.1728502,'free',NA,True,True,True,Gf1EboxqdJ9SPsVJur93Cw,46204,68
Sparks,KFC,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2,NV,275 N Mccarran St,1,39.5357831889,-119.7373932944,u'free',True,True,True,True,1ol8rghO_5m0M5WFMv-C8Q,89431,32
Mount Laurel,Trywith,NA,NA,NA,NA,NA,NA,NA,4.5,NJ,"1200 S Church St, Ste 108",0,39.9199498,-74.9283212,u'free',NA,None,True,NA,hgdh0gKSczCIjLikWtZpGg,08054,14
Willingboro,Taco Bell,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,2.5,NJ,4402 A Rt 130,1,40.055,-74.885,'no',True,True,True,True,2wSy-l44n1W2E-5R6QGRug,08046,14
Smyrna,Steak ’n Shake,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,1.5,TN,951 Sgt Asbury Hawn Way,1,35.9669111,-86.4955681,u'free',True,True,True,NA,iM1hWCwxoqO-d_djiKpEXQ,37167,38
Tucson,Chipotle Mexican Grill,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,3.5,AZ,4500 N Oracle Rd Fc10,0,32.288873,-110.974068,NA,NA,False,True,True,2wEnpf2eu98rcYc540UN3Q,85705,14
Glenolden,Everything Jamaican,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,NA,3.5,PA,10 Glenolden Ave,0,39.8972983,-75.291665,u'no',NA,True,True,False,4cK4FDxVNZxGDK-TFHzw5g,19036,15
St. Louis,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,1.5,MO,4620 S Kingshighway,1,38.586257,-90.276034,'free',True,True,True,True,rH0FgPdxWWhH4YFz4mempg,63109,39
Saint Louis,Hardee's,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-23:0,5:0-23:0,6:0-22:0,2,MO,11938 Dorsett Rd,1,38.7141917757,-90.4359318789,u'free',True,True,True,True,UYOZc-cC932HirQyMmqhfA,63043,10
Apollo Beach,Shenaniganz Chill and Grill,11:0-0:0,11:0-2:0,11:0-1:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-1:0,3,FL,5813 N US Hwy 41,0,27.7595002941,-82.3994485574,u'no',NA,False,True,True,W2zeT_DtJq9GYDUJrzmFOA,33572,9
Sherwood Park,Wendy's,NA,NA,NA,NA,NA,NA,NA,2,AB,198 Ordze Avenue,1,53.51163758,-113.3195885271,NA,NA,True,NA,False,PnU06WLiaqDeaNSSRDH1cg,T8B 1M6,8
Granite City,Jimmy John's,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,2.5,IL,3142 Nameoki Rd,1,38.7196001,-90.1223392,'no',True,True,True,True,at5w9OCM1ex1Y4mWCQB2Bw,62040,9
Carmel,Chipotle Mexican Grill,0:0-0:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,3,IN,"12697 N Pennsylvania St, Ste 100",1,39.972526,-86.1545574432,NA,False,True,True,True,r7WwdseoJpfna4a57qeiag,46032,50
Sahuarita,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,AZ,775 W Via Rancho Sahuarita Rd,1,31.9573971,-110.9817025,u'free',True,True,True,True,5ewePyN_mEE_79OmYyYBEA,85629,83
Saint Louis,Mack's Chicken,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,3,MO,2170 Chambers Rd,1,38.7488365173,-90.2544937134,u'no',NA,False,True,True,mJJTx-x896dLV2gSMwQ35g,63136,22
Sparks,Subway,NA,NA,NA,NA,NA,NA,NA,2.5,NV,"287 Los Altos Pkwy, Ste 103",0,39.5834734,-119.7392754,NA,NA,False,True,NA,HZtkTPfSshfRjpQR7x1Raw,89436,9
Gretna,Wendy's,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-2:0,10:0-2:0,10:0-1:0,1.5,LA,1190 Terry Pkwy.,1,29.8896265,-90.0314708,NA,NA,True,True,False,LZEe4gVp1BNqYdGl-OZzBg,70056,17
O Fallon,Taco Bell,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-4:0,7:0-4:0,7:0-3:0,2,IL,1403 W US Highway 50,1,38.5921557583,-89.9510618445,u'free',True,True,True,True,bxjOSldtLatq7jX4j0lKuQ,62269,18
Fenton,Subway,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-21:0,2.5,MO,"180 Gravois Bluffs Circle Dr, Ste C",1,38.5026410247,-90.4449960697,NA,False,True,True,True,zJdQwRbI7p0bH_60sfBSYA,63026,13
Indianapolis,QDOBA Mexican Eats,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,7:0-20:0,10:30-23:0,10:30-22:0,3.5,IN,"5630 W 86th St, Ste 144",1,39.9122914838,-86.2608343363,'no',False,True,True,True,EYihmDxqVkspEaXgCorISQ,46278,21
Deptford,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2,NJ,1106 Hurffville Rd,1,39.8373782253,-75.0885714591,u'free',True,True,True,True,zdG9d52hqH0JIk65LQzcaA,08096,34
Brentwood,Sonic Drive-In,0:0-0:0,6:0-22:0,10:0-16:0,10:0-16:0,6:0-22:0,8:0-22:0,8:0-21:0,3.5,TN,1718 Carouthers Pkwy,1,35.9632992,-86.7998180865,'no',True,True,True,True,MPY4UwRBU_wYxlaYViIHMw,37027,20
Belleville,Captain D's,0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-18:0,10:30-21:0,10:30-21:0,3,IL,649 Carlyle Ave,1,38.516857,-89.9561086403,u'no',True,True,True,True,7euWu2NslP7Qz1GVTBhlEw,62221,12
Boise,Carl's Jr,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,7:0-0:0,2.5,ID,226 Broadway Ave,1,43.6086549,-116.1926999269,'no',True,True,True,True,UFa2v-FmElnYeD4tnMz5aQ,83702,13
Boise,Taco Bell,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,2,ID,1420 Broadway,1,43.595406,-116.193503,u'no',True,True,True,True,7zzSq-37WyMeSRrN8-zd6Q,83706,54
Lumberton,Burger King,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-20:0,9:0-21:0,6:0-0:0,2,NJ,1636 Nj-38,1,39.9798310904,-74.7833065689,NA,NA,True,True,True,EdW9vZanqh-fS8trtecDYg,08048,12
Santa Barbara,Subway,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-18:0,11:0-18:0,2.5,CA,"1021 State St, Ste A",0,34.4218892,-119.7027782,NA,NA,True,True,True,9JR9Ht6IX1r2jPPG689JyA,93101,18
Bryn Mawr,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,PA,1257 Lancaster Ave,1,40.026761,-75.328401,u'free',True,True,True,True,W0JwMDaPz4KxJPqiUuh45A,19010,74
Land O' Lakes,KFC,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,2,FL,21617 Village Lakes Shopping Ctr,1,28.1900820285,-82.4586819464,'no',True,True,True,False,sDbsELyAdRlpAs8vpQeKWQ,34639,29
Tucson,Pizza Hut,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0,3,AZ,4710 E Speedway Blvd,1,32.2358495215,-110.8916858,'no',NA,True,True,True,VF2PtrstMeasOK_4d4VHVA,85712,22
Philadelphia,Checkers,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,1.5,PA,9173 Roosevelt Boulevard,1,40.0752499144,-75.0323500112,'free',True,True,True,True,OL9CgTWy7rU2eNq6F13JBg,19114,14
New Port Richey,KFC,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0,1.5,FL,8242 Little Rd,1,28.2771645,-82.673909,'free',True,True,True,False,0xe81EigRw_b5W8tg0Ca6Q,34654,19
Indianapolis,Pizza Hut,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0,2,IN,2105 N Mitthoeffer Rd,1,39.7971751,-85.9901685,'free',NA,True,True,True,42IIF87kg1Ay4AeS6r9SOQ,46229,19
Plainfield,Chipotle Mexican Grill,0:0-0:0,11:30-21:0,11:30-20:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,3,IN,350 S Perry Rd,1,39.713921,-86.355953,NA,False,True,True,True,UCCc31J4N8Y57RuzmInjyw,46168,35
Arnold,Raising Cane's Chicken Fingers- Arnold,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-23:0,3.5,MO,1163 Jeffco Blvd,1,38.4403418,-90.3734194,'no',True,False,True,True,jz-A6Gq1pM-esuAEKqqSqQ,63010,26
Boise,Five Guys,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-16:0,11:0-22:0,11:0-22:0,2.5,ID,321 S 8th St,1,43.6139398936,-116.2053884805,u'no',NA,True,True,True,MYMLQfzRv8x7aO-bv9vpFg,83702,36
Hudson,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,FL,9441 St Rd 52,1,28.3316185901,-82.6584090292,u'free',True,True,True,True,CxoRg-ZcXdpqXWmUJliYog,34669,28
Saint Louis,Panda Express,11:0-19:0,11:0-17:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,3.5,MO,"1155 St. Louis Galleria, FC-5",1,38.636278,-90.348028,'free',True,True,True,False,la1k3Qq-cUBZrTXyElb8QA,63117,7
Indianapolis,Subway,0:0-0:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-20:0,2.5,IN,"5868 E 71st St, Ste A, Ste A Binford Shoppes",1,39.8843597233,-86.0679047452,NA,True,True,True,False,wXBAAafoiZ4Nty2ajuBtfw,46220,11
Philadelphia,The Fat ChickeN,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-22:0,12:0-21:0,4.5,PA,2355 S Bucknell St,0,39.9227051442,-75.1861358061,NA,NA,True,NA,NA,-LmhsdQproqCf5EQoD06rQ,19145,10
Tampa,Wendy's,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,6:30-2:0,6:30-2:0,6:30-1:0,2.5,FL,8305 Sheldon Road,1,28.0236,-82.5826138,'free',NA,True,True,True,LRGbuufLJqxsDYsY7_Gx6A,33615,13
Saint Charles,Fazoli's,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2.5,MO,1698 Country Club Plaza Dr,1,38.7687386424,-90.5228420951,u'no',NA,True,True,True,-K_FDDqmOt6hJLTOPgpnlA,63303,32
Gilbertsville,Taco Bell,8:0-22:30,8:0-22:30,8:0-22:30,8:0-22:30,8:0-22:30,8:0-22:30,8:0-22:30,2.5,PA,1101 E. Philadelphia Avenue,1,40.323843,-75.617467,u'free',True,True,True,True,uNZvfcpwTNVxyPe9i1m90g,19525,16
Fishers,McDonald's,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,2,IN,9611 N By Ne Blvd,1,39.9276258761,-86.0256541474,u'free',True,True,True,True,2gTnSpYBmg_5JubGpCtSQQ,46038,41
Harahan,Five Guys,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-16:0,11:0-22:0,11:0-22:0,3.5,LA,1212 S Clearview Pkwy,1,29.9599745904,-90.1852179534,u'no',False,True,True,True,d91RHJeZE-I7TaeQdBp6MQ,70123,89
Isla Vista,Red Pepper Chinese Food Express,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,3.5,CA,"966 Embarcadero Del Mar, Apt C",1,34.411727,-119.8567951,NA,NA,NA,NA,NA,SOl2m-ZsAmnCuQGdMZeANQ,93117,5
Claymont,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,DE,2702 Philadelphia Pike,1,39.794113,-75.4673805,'free',True,True,True,False,59fWFpyDg01BTEH-Hh6jdw,19703,25
Greenwood,Wang Cai,16:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30,3.5,IN,209 S State Rd 135,1,39.6126787,-86.1575896,NA,NA,True,True,NA,yPzni14snM06Kk5xLy6e6w,46142,31
Exton,KFC,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,1.5,PA,104 N Pottstown Pike,1,40.0288224113,-75.629475,'free',True,True,True,True,a8Q2bvUW6mAiws7xW7cS6g,19341,45
Tampa,Checkers,10:0-3:0,10:0-3:0,10:0-3:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-3:0,1.5,FL,107 W Waters Ave,1,28.0257155,-82.4598851,NA,True,True,True,True,7BdU02Hf1QQx5YE3WYGcxQ,33604,13
Odessa,Capriotti's Sandwich Shop,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,4,FL,12267 St Rd 54,1,28.19161,-82.6132195,NA,NA,True,NA,True,9UVFBNXegnoW9oIfj5p7Kg,33556,28
Bristol,Chuck's BBQ,NA,NA,NA,12:30-20:30,11:30-22:0,11:30-22:0,NA,3,PA,2 Pond St,1,40.0959133,-74.8593254,u'no',NA,True,True,NA,PEs5kilsGdB31jSt84ItuA,19007,36
Goleta,The Original Habit Burger Grill,0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0,4,CA,5735 Hollister Ave,1,34.4355701009,-119.8247056485,u'no',True,True,True,True,bbEXAEFr4RYHLlZ-HFssTA,93117,329
Fairless Hills,McDonald's,5:30-23:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-0:0,5:30-0:0,5:30-23:0,1.5,PA,475 S Oxford Valley Rd,1,40.171540527,-74.8515835404,u'free',True,True,True,True,zSEqhlaHqY8sIDxznturEQ,19030,32
Indianapolis,Arby's,NA,NA,NA,NA,NA,NA,NA,3,IN,35 E 96th St,1,39.9265862,-86.1564567,NA,True,True,True,True,Dl3aL50yuZmP1d4ucjHQWA,46240,16
Levittown,Subway,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,7:0-21:0,7:0-21:0,2,PA,180 Levittown Pkwy,1,40.1493823,-74.8239491,NA,NA,True,NA,NA,KE_oM4y1GMI3YMOnnqHqRQ,19056,5
Nashville,Jack in the Box,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2,TN,5615 Charlotte Pike,1,36.1496176,-86.8584106,u'no',True,True,True,True,HKbRmIZDRqeC6obLG0k_DQ,37209,32
